repo,instance_id,base_commit,patch,test_patch,problem_statement,hints_text,created_at,image_assets,version,FAIL_TO_PASS,PASS_TO_PASS,resolved,commit_date,author_date,author_year,author_month,commit_year,commit_month
highlightjs/highlight.js,highlightjs__highlight.js-3411,84719c17a51d7bb045f2df441b9c00f871f7c063,,,"(TypeScript) Camel-case type parameters: only first component is highlighted
**Describe the issue**

In the type parameter ""OutT"", the ""Out"" is highlighted differently from the ""T"".

**Which language seems to have the issue?**

`typescript`


**Are you using `highlight` or `highlightAuto`?**

Not sure.  I noticed this issue on StackOverflow and reproduced with your JSFiddle template.

**Sample Code to Reproduce**

https://jsfiddle.net/650rLwyd/

Screenshot:

<img width=""793"" alt=""Screen Shot 2021-11-20 at 15 30 25"" src=""https://user-images.githubusercontent.com/239989/142743830-a7ebae73-1bf1-4382-9806-a8a495a1d1a9.png"">

**Expected behavior**

GitHub's highlighting in markdown code fences looks better:

```ts
type ParseFunc<OutT, InT> = (val: InT) => OutT;

declare const parseString: ParseFunc<string, unknown>;

declare const makeParseObject: <FPs extends {[s: string]: ParseFunc<any, any>}> (fieldParsers: FPs)
    => ParseFunc<ParseObjectResult<FPs>, unknown>;
type ParseObjectResult<FPs extends {[s: string]: ParseFunc<any, unknown>}> =
    {[F in keyof FPs]: ParseResult<FPs[F]>}
type ParseResult<P> = P extends ParseFunc<infer OutT, unknown> ? OutT : never;
```

Screenshot, just in case it changes:

<img width=""744"" alt=""Screen Shot 2021-11-20 at 15 27 32"" src=""https://user-images.githubusercontent.com/239989/142743782-60f1223a-c965-4b09-a4c6-8124ba86d94c.png"">

**Additional context**
",,,"{""problem_statement"": [""https://user-images.githubusercontent.com/239989/142743830-a7ebae73-1bf1-4382-9806-a8a495a1d1a9.png"", ""https://user-images.githubusercontent.com/239989/142743782-60f1223a-c965-4b09-a4c6-8124ba86d94c.png""]}",,,,False,2021-12-09 15:53:24+00:00,2021-12-09 15:53:24+00:00,2021,12,2021,12
highlightjs/highlight.js,highlightjs__highlight.js-3070,b00ddc210553cbd28aebc7ba0cb19bf4639d4582,,,"`language-js` also results in class `javascript` being applied
Repurposing this issue for the larger question/problem that it has brought up as mentioned in the comments below at:

https://github.com/highlightjs/highlight.js/issues/3023#issuecomment-787105999

Summary:

- `language-js` will also apply the `javascript` class
- `language-javascript` will NOT apply the `javascript` class
- some themes require un-prefixed class names to work properly (ie they apply per language themes)

---

**Describe the issue**
When I add the ""language-php"" class to the code element, the coloring is okay, but it adds an extra php tag. If I don't give a class, it adds the php class and there is no problem.

**Which language seems to have the issue?**
Only php, i haven't seen such problem in other languages

**Are you using `highlight` or `highlightAuto`?**
highlightAll

**Sample Code to Reproduce**
You can take a look at the php block. Other languages ​​seem to be fine.
![Xd](https://user-images.githubusercontent.com/52415595/109390969-b7d6f180-7925-11eb-989e-6b1a551897d0.png)

**Expected behavior**
When we add the ""language-php"" class to the code element, it should not add the extra php tag.

",,,"{""problem_statement"": [""https://user-images.githubusercontent.com/52415595/109390969-b7d6f180-7925-11eb-989e-6b1a551897d0.png""]}",,,,False,2021-04-13 15:25:20+00:00,2021-04-13 15:24:28+00:00,2021,4,2021,4
highlightjs/highlight.js,highlightjs__highlight.js-2972,b85f4ab83bff5744b0f2c3a842706a382c51d99f,,,"(Python) Better support for Python Type Hints
## Describe the issue

**Python Type Hints** (PEP 484) has been widely adopted. And many other syntax highlighters, such as [Magic Python](https://github.com/MagicStack/MagicPython), already handle it pretty well.

However, **highlight.js** provides a very limited support according to <https://github.com/highlightjs/highlight.js/commit/07e30ad6f725e2a24193c378ede5e1ff7f0b5b88> which is not useful at all.

## Which language seems to have the issue?

`python`

## Are you using `highlight` or `highlightAuto`?

`highlight`

https://github.com/microsoft/vscode/blob/bbe787ac280cab75002b71460a93ab725d810e80/extensions/markdown-language-features/src/markdownEngine.ts#L330

## Sample code to reproduce

```python
class Solution:
    mapping = None  # type: Dict[int, Any]

    def averageOfLevels(self, root: TreeNode) -> List[float]:
```

## Expected behavior

It would be great to be as good as **Magic Python**:

![](https://magicstack.github.io/MagicPython/example.png)
",,,"{""problem_statement"": [""https://magicstack.github.io/MagicPython/example.png""]}",,,,False,2021-03-04 18:48:21+00:00,2021-03-04 18:48:21+00:00,2021,3,2021,3
highlightjs/highlight.js,highlightjs__highlight.js-3301,67525ee4c008f833c0e9edc863fce4fd38c80303,,,"(CSS) Inline comments are not highlighted correctly (regression between 10.5.0 and 10.6.0)
**Describe the issue**

Inline comments are not highlighted correctly starting from hljs 10.6.0 (new `highlightAll` API).

**Which language seems to have the issue?**

CSS

**Are you using `highlight` or `highlightAuto`?**

`highlightAll`

**Sample Code to Reproduce**

Version 11.1.0 (using `highlightAll`):
https://jsfiddle.net/7eu8pdkx/

Version 10.5.0 (using `initHighlighting`):
https://jsfiddle.net/3brz5gk9/

**Expected behavior**

![expected](https://user-images.githubusercontent.com/15797194/127864480-f3f86d2e-d82d-4060-b1ac-cd79e6c4b93a.png)

**Actual behavior**

![actual](https://user-images.githubusercontent.com/15797194/127864600-624f6d0c-1d9e-46e5-8d6d-66e1dd0f93ac.png)

",,,"{""problem_statement"": [""https://user-images.githubusercontent.com/15797194/127864480-f3f86d2e-d82d-4060-b1ac-cd79e6c4b93a.png"", ""https://user-images.githubusercontent.com/15797194/127864600-624f6d0c-1d9e-46e5-8d6d-66e1dd0f93ac.png""]}",,,,False,2021-08-18 03:59:07+00:00,2021-08-18 03:59:07+00:00,2021,8,2021,8
highlightjs/highlight.js,highlightjs__highlight.js-3312,51d4c1b0871be337eeb6c651c9b41bc9529c37c1,,,"(cpp) Switch statement is not highlighted correctly (regression between 10.6.0 and 10.7.0)
**Describe the issue**

Starting from hljs 10.7.0, `switch` statement is highlighted differently from other statements (`if`, `while`, `for`).

**Which language seems to have the issue?**

C++

**Are you using `highlight` or `highlightAuto`?**

`highlightAll`

**Sample Code to Reproduce**

Version 11.2.0:
https://jsfiddle.net/exypdun8/

Version 10.7.0:
https://jsfiddle.net/skwoep65/

Version 10.6.0:
https://jsfiddle.net/2hLpg9b6/

**Expected behavior**

![expected](https://user-images.githubusercontent.com/15797194/130073202-de5aec1a-bae5-48e6-a08e-f58786757b11.png)

**Actual behavior**

![actual](https://user-images.githubusercontent.com/15797194/130074035-d9d25aa4-4528-4ad9-a2f2-db2b45a96a6a.png)

",,,"{""problem_statement"": [""https://user-images.githubusercontent.com/15797194/130073202-de5aec1a-bae5-48e6-a08e-f58786757b11.png"", ""https://user-images.githubusercontent.com/15797194/130074035-d9d25aa4-4528-4ad9-a2f2-db2b45a96a6a.png""]}",,,,True,2021-08-29 19:19:23+00:00,2021-08-29 19:19:23+00:00,2021,8,2021,8
highlightjs/highlight.js,highlightjs__highlight.js-2960,a7947a6b921e1f05f251bd59404d5626a7d23c29,,,"(Perl) No support for `m` style regex with arbitrary delimiters
**Describe the issue**
Regex detection after keyword `m` fails if having a slash f.ex.  `$d .= '/' if $d !~ m(/$);`

**Which language seems to have the issue?**
Perl

**Are you using `highlight` or `highlightAuto`?**
initHighlightingOnLoad 

**Sample Code to Reproduce**
https://jsfiddle.net/0t6zh59g/

```
my %domain_data;
foreach my $d (@domains) {
    my $label = $d;
    $d .= '/' if $d !~ m(/$);
    $label =~ s#^https?://##;
    $label =~ s#[^A-Za-z]#_#g;
    next if $label eq ""_"";
    $domain_data{$d} = [ $label, 0 ];
}
```
Screenshot
![2021-01-07 14 00 59 jsfiddle net ff0b47f76bf6](https://user-images.githubusercontent.com/46133149/103895966-8134e580-50f1-11eb-98f8-a9f676207e58.jpg)

**Expected behavior**
Only `/$` is hilighted as regex.

**Additional context**
Perl's match operator allows a unescaped /  , the regex parser of HLJS should detect this. 
More valid regex are f.ex. `m|/$|` or `m#/$#` or `m{/$}`
Same issue happens with `$d .= '/' if $d !~ qr(/$);` and other regexes as parameters for [Regexp Quote Like Operators](https://perldoc.perl.org/perlop#Regexp-Quote-Like-Operators)


",,,"{""problem_statement"": [""https://user-images.githubusercontent.com/46133149/103895966-8134e580-50f1-11eb-98f8-a9f676207e58.jpg""]}",,,,False,2021-01-14 16:34:05+00:00,2021-01-14 16:34:05+00:00,2021,1,2021,1
highlightjs/highlight.js,highlightjs__highlight.js-2969,810c37fcd0032af04e4926f9fab16d1f93b212cb,,,"(Ruby) Character literal notation not supported for some cases
**Describe the issue**
Only some cases of [Character Literals](https://docs.ruby-lang.org/en/3.0.0/doc/syntax/literals_rdoc.html) seem to be supported.
Support is missing for the following groups of cases (in decreasing importance):
- Single slash character (`?/`), breaks following lines as it gets treated as starting a regex
- Escaped backslash character (`?\\`)
- Non-ascii character (`?あ`)
- Unicode using curly-bracket notation (`?\u{1AF9}`)
- Control and Meta characters (`?\C-a`)


![Ruby Character Literals - Actual](https://user-images.githubusercontent.com/2564094/103803917-25d9f900-5006-11eb-9f32-744eafdd2946.png)


**Which language seems to have the issue?**
`ruby`

**Are you using `highlight` or `highlightAuto`?**
`highlight`

**Sample Code to Reproduce**
```ruby
c = ?a       #=> ""a""
c = ?abc     #=> SyntaxError
c = ?\n      #=> ""\n""
c = ?\s      #=> "" ""
c = ?\\      #=> ""\\""
c = ?\u{41}  #=> ""A""
c = ?\C-a    #=> ""\x01""
c = ?\M-a    #=> ""\xE1""
c = ?\M-\C-a #=> ""\x81""
c = ?\C-\M-a #=> ""\x81"", same as above
c = ?あ      #=> ""あ""


c = ?/          #=> /
c = ?\123       # octal bit pattern, where nnn is 1-3 octal digits ([0-7])
c = ?\xA1       # hexadecimal bit pattern, where nn is 1-2 hexadecimal digits ([0-9a-fA-F])
c = ?\uAF09     # Unicode character, where nnnn is exactly 4 hexadecimal digits ([0-9a-fA-F])
c = ?\cx        # control character, where x is an ASCII printable character
c = ?\c\M-x     # meta control character, where x is an ASCII printable character
c = ?\c?        # delete, ASCII 7Fh (DEL)
c = ?\C-?       # delete, ASCII 7Fh (DEL)
```

**Expected behavior**
![Ruby Character Literals - Expected](https://user-images.githubusercontent.com/2564094/103804513-19a26b80-5007-11eb-9a72-2e8b175f17f4.png)


**Additional context**
Seen in this StackExchange/CodeGolf answer: https://codegolf.stackexchange.com/a/217367/25026
```ruby
->(n,g=->c,d{(1..n).map{|i|"" ""*(n-i)+d+"" ""*2*(n+i-1)+c}},l=g[?/,e=?\\].reverse){["" ""*n+?_*n*2,g[e,?/],l[0..-2],l[-1].sub(/ +(?=\/)/,?_*n*2)]}
```
![image](https://user-images.githubusercontent.com/2564094/103803726-d09de780-5005-11eb-895b-93988c9a95a4.png)


",,,"{""problem_statement"": [""https://user-images.githubusercontent.com/2564094/103803917-25d9f900-5006-11eb-9f32-744eafdd2946.png"", ""https://user-images.githubusercontent.com/2564094/103804513-19a26b80-5007-11eb-9a72-2e8b175f17f4.png"", ""https://user-images.githubusercontent.com/2564094/103803726-d09de780-5005-11eb-895b-93988c9a95a4.png""]}",,,,False,2021-01-22 13:40:12+00:00,2021-01-22 13:40:12+00:00,2021,1,2021,1
highlightjs/highlight.js,highlightjs__highlight.js-3249,19711d4258dc203df65e67f45a14a080d3e5d01c,,,"(LaTeX) Matching TeX magic comments should be case insensitive
**Describe the issue**

TeX magic comments are, in most editors, case insensitive, so both lines below are interpreted:
```latex
% !TeX program = lualatex
% !TEX encoding = UTF-8
%   ^ note e vs. E here
```
but the `MAGIC_COMMENT` rule only highlights the `TeX` (first) line:

https://github.com/highlightjs/highlight.js/blob/2dd87a6ef58c8c886dd209076aa6661ffae89577/src/languages/latex.js#L106-L111

> ![Screenshot from 2021-06-14 11-30-00](https://user-images.githubusercontent.com/12678598/121909463-4d936280-cd04-11eb-8a09-ea4cfe29b90b.png)

**Which language seems to have the issue?**

`latex`

**Are you using `highlight` or `highlightAuto`?**

I don't know? `highlight` I think because the language is specified explicitly.

**Sample Code to Reproduce**

```latex
% !TeX program = lualatex
% !TEX encoding = UTF-8
%   ^ note e vs. E here
```

**Expected behavior**

In the sample above, lines 1 and 2 should be highlighted as `MAGIC_COMMENT`, and line 3 should be a regular `COMMENT`:

> ![Screenshot from 2021-06-14 11-32-46](https://user-images.githubusercontent.com/12678598/121909564-68fe6d80-cd04-11eb-9f56-33515f4797f6.png)

",,,"{""problem_statement"": [""https://user-images.githubusercontent.com/12678598/121909463-4d936280-cd04-11eb-8a09-ea4cfe29b90b.png"", ""https://user-images.githubusercontent.com/12678598/121909564-68fe6d80-cd04-11eb-9f56-33515f4797f6.png""]}",,,,False,2021-06-18 15:27:17+00:00,2021-06-18 15:27:17+00:00,2021,6,2021,6
GoogleChrome/lighthouse,GoogleChrome__lighthouse-3442,4b8d8a129e496a698072712dceb3dab6668324b5,,,"Report page is blank
Running from both the command line and as a browser extension, everything is seemingly successful, but the results page is blank.

![screen shot 2017-08-23 at 12 32 13](https://user-images.githubusercontent.com/382061/29613707-2e6d904a-87ff-11e7-86af-aea82cb76c55.png)

",,,"{""problem_statement"": [""https://user-images.githubusercontent.com/382061/29613707-2e6d904a-87ff-11e7-86af-aea82cb76c55.png""]}",,,,False,2017-09-29 19:42:39+00:00,2017-09-29 19:42:39+00:00,2017,9,2017,9
GoogleChrome/lighthouse,GoogleChrome__lighthouse-6922,520177b74202ac2ac5ca7e2f6daa2a7cc6bd5612,,,"Lighthouse doesn't handle OOPIFs
This is a question and maybe an issue.

I was looking at chrome devtools websocket connection to chrome and noticed it does some target discovery work to get request data for iframes. The image below shows chrome devtools uses `Target.sendMessageToTarget` to send `Network.enable` to a discovered target. It then receives data in `Target.receivedMessageFromTarget` event.

![image](https://user-images.githubusercontent.com/720036/47135703-12df8f00-d2fd-11e8-94ee-03033f7b9b48.png)

I also tried to look at source code in the `lighthouse/lighthouse-core/gather` folder but i couldn't see it doing the target discovery thing.

Does that mean lighthouse can only see and analyse requests from the maim frame?


",,,"{""problem_statement"": [""https://user-images.githubusercontent.com/720036/47135703-12df8f00-d2fd-11e8-94ee-03033f7b9b48.png""]}",,,,False,2019-02-26 23:51:53+00:00,2019-02-26 23:51:53+00:00,2019,2,2019,2
